test_ar_order,lag,is_within_ar_order,base_mse_to_conditional_mean,mse_after_permutation,mse_increase_after_permutation,mean_abs_forecast_change
4,16,0,0.552478551864624,0.6818602681159973,0.1293817162513733,0.1939704865217209
4,17,0,0.552478551864624,0.6704728007316589,0.11799424886703491,0.1793203353881836
4,18,0,0.552478551864624,0.6499080061912537,0.09742945432662964,0.17775526642799377
4,19,0,0.552478551864624,0.6612424850463867,0.1087639331817627,0.1714964061975479
4,20,0,0.552478551864624,0.6694076657295227,0.11692911386489868,0.1769309937953949
4,21,0,0.552478551864624,0.6504358053207397,0.09795725345611572,0.16368502378463745
4,22,0,0.552478551864624,0.6421647071838379,0.08968615531921387,0.160774365067482
4,23,0,0.552478551864624,0.631293773651123,0.07881522178649902,0.15251676738262177
4,24,0,0.552478551864624,0.6313422918319702,0.07886373996734619,0.14941594004631042
4,25,0,0.552478551864624,0.6370454430580139,0.08456689119338989,0.14943397045135498
4,26,0,0.552478551864624,0.6316971778869629,0.07921862602233887,0.14760781824588776
4,27,0,0.552478551864624,0.6495807766914368,0.09710222482681274,0.14281557500362396
4,28,0,0.552478551864624,0.6353880763053894,0.08290952444076538,0.15532515943050385
4,29,0,0.552478551864624,0.6348326206207275,0.08235406875610352,0.14346732199192047
4,30,0,0.552478551864624,0.6147809624671936,0.06230241060256958,0.13642463088035583
4,31,0,0.552478551864624,0.6217290163040161,0.06925046443939209,0.140101820230484
4,32,0,0.552478551864624,0.5809566378593445,0.02847808599472046,0.11943987011909485
5,1,1,1.1161346435546875,7.581113338470459,6.4649786949157715,1.5853346586227417
5,2,1,1.1161346435546875,6.072119235992432,4.955984592437744,1.3210828304290771
5,3,1,1.1161346435546875,3.8748931884765625,2.758758544921875,1.0088554620742798
5,4,1,1.1161346435546875,2.5466794967651367,1.4305448532104492,0.7239365577697754
5,5,1,1.1161346435546875,1.5113555192947388,0.39522087574005127,0.31786400079727173
5,6,0,1.1161346435546875,1.5300755500793457,0.4139409065246582,0.32984742522239685
5,7,0,1.1161346435546875,1.4319484233856201,0.3158137798309326,0.27519211173057556
5,8,0,1.1161346435546875,1.455773949623108,0.3396393060684204,0.29414257407188416
5,9,0,1.1161346435546875,1.3797457218170166,0.2636110782623291,0.2417481243610382
5,10,0,1.1161346435546875,1.3815760612487793,0.2654414176940918,0.2608703076839447
5,11,0,1.1161346435546875,1.374201774597168,0.25806713104248047,0.238702654838562
5,12,0,1.1161346435546875,1.3420095443725586,0.2258749008178711,0.24793340265750885
5,13,0,1.1161346435546875,1.3431631326675415,0.227028489112854,0.23528967797756195
5,14,0,1.1161346435546875,1.3636541366577148,0.24751949310302734,0.24061274528503418
5,15,0,1.1161346435546875,1.3356167078018188,0.21948206424713135,0.2343495637178421
5,16,0,1.1161346435546875,1.3064090013504028,0.19027435779571533,0.2209094613790512
5,17,0,1.1161346435546875,1.312903642654419,0.19676899909973145,0.2230815291404724
5,18,0,1.1161346435546875,1.2738807201385498,0.1577460765838623,0.2242020219564438
5,19,0,1.1161346435546875,1.308800220489502,0.19266557693481445,0.212106853723526
5,20,0,1.1161346435546875,1.2490689754486084,0.1329343318939209,0.20909228920936584
5,21,0,1.1161346435546875,1.2648823261260986,0.14874768257141113,0.1954408437013626
5,22,0,1.1161346435546875,1.2647054195404053,0.14857077598571777,0.19472463428974152
5,23,0,1.1161346435546875,1.2548738718032837,0.1387392282485962,0.19236493110656738
5,24,0,1.1161346435546875,1.2419999837875366,0.12586534023284912,0.17706964910030365
5,25,0,1.1161346435546875,1.2157189846038818,0.09958434104919434,0.17557227611541748
5,26,0,1.1161346435546875,1.2020342350006104,0.08589959144592285,0.1687365472316742
