test_ar_order,lag,strength,is_within_ar_order,base_mse_to_conditional_mean,mse_after_gaussian_perturbation,mse_increase_after_gaussian_perturbation
2,29,1.0,0,0.21710331737995148,0.2273777574300766,0.010274440050125122
2,29,2.0,0,0.21710331737995148,0.2488546371459961,0.03175131976604462
2,30,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,30,0.25,0,0.21710331737995148,0.216759592294693,-0.0003437250852584839
2,30,0.5,0,0.21710331737995148,0.2176763117313385,0.0005729943513870239
2,30,1.0,0,0.21710331737995148,0.22381938993930817,0.0067160725593566895
2,30,2.0,0,0.21710331737995148,0.24709345400333405,0.02999013662338257
2,31,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,31,0.25,0,0.21710331737995148,0.21713878214359283,3.546476364135742e-05
2,31,0.5,0,0.21710331737995148,0.21828211843967438,0.0011788010597229004
2,31,1.0,0,0.21710331737995148,0.2237120419740677,0.006608724594116211
2,31,2.0,0,0.21710331737995148,0.25002387166023254,0.03292055428028107
2,32,0.0,0,0.21710331737995148,0.21710331737995148,0.0
2,32,0.25,0,0.21710331737995148,0.217626690864563,0.0005233734846115112
2,32,0.5,0,0.21710331737995148,0.21886210143566132,0.0017587840557098389
2,32,1.0,0,0.21710331737995148,0.22310581803321838,0.006002500653266907
2,32,2.0,0,0.21710331737995148,0.23576383292675018,0.018660515546798706
3,1,0.0,1,0.3100668489933014,0.3100668489933014,0.0
3,1,0.25,1,0.3100668489933014,0.38559654355049133,0.07552969455718994
3,1,0.5,1,0.3100668489933014,0.599046528339386,0.2889796793460846
3,1,1.0,1,0.3100668489933014,1.3230613470077515,1.01299449801445
3,1,2.0,1,0.3100668489933014,3.382291078567505,3.0722242295742035
3,2,0.0,1,0.3100668489933014,0.3100668489933014,0.0
3,2,0.25,1,0.3100668489933014,0.3666152358055115,0.05654838681221008
3,2,0.5,1,0.3100668489933014,0.5315526127815247,0.22148576378822327
3,2,1.0,1,0.3100668489933014,1.14366614818573,0.8335992991924286
3,2,2.0,1,0.3100668489933014,3.107282876968384,2.7972160279750824
3,3,0.0,1,0.3100668489933014,0.3100668489933014,0.0
3,3,0.25,1,0.3100668489933014,0.34533196687698364,0.03526511788368225
3,3,0.5,1,0.3100668489933014,0.44646844267845154,0.13640159368515015
3,3,1.0,1,0.3100668489933014,0.7785594463348389,0.4684925973415375
3,3,2.0,1,0.3100668489933014,1.649507999420166,1.3394411504268646
3,4,0.0,0,0.3100668489933014,0.3100668489933014,0.0
3,4,0.25,0,0.3100668489933014,0.3345634341239929,0.02449658513069153
3,4,0.5,0,0.3100668489933014,0.40255382657051086,0.09248697757720947
3,4,1.0,0,0.3100668489933014,0.652265191078186,0.34219834208488464
3,4,2.0,0,0.3100668489933014,1.4842281341552734,1.174161285161972
3,5,0.0,0,0.3100668489933014,0.3100668489933014,0.0
3,5,0.25,0,0.3100668489933014,0.32040682435035706,0.010339975357055664
3,5,0.5,0,0.3100668489933014,0.34485453367233276,0.03478768467903137
3,5,1.0,0,0.3100668489933014,0.4284619987010956,0.11839514970779419
3,5,2.0,0,0.3100668489933014,0.6818913221359253,0.3718244731426239
3,6,0.0,0,0.3100668489933014,0.3100668489933014,0.0
3,6,0.25,0,0.3100668489933014,0.3178046941757202,0.007737845182418823
3,6,0.5,0,0.3100668489933014,0.33897560834884644,0.028908759355545044
3,6,1.0,0,0.3100668489933014,0.410995215177536,0.10092836618423462
3,6,2.0,0,0.3100668489933014,0.6289315819740295,0.31886473298072815
3,7,0.0,0,0.3100668489933014,0.3100668489933014,0.0
3,7,0.25,0,0.3100668489933014,0.31272462010383606,0.002657771110534668
3,7,0.5,0,0.3100668489933014,0.3221774697303772,0.012110620737075806
3,7,1.0,0,0.3100668489933014,0.35880401730537415,0.048737168312072754
3,7,2.0,0,0.3100668489933014,0.47818347811698914,0.16811662912368774
3,8,0.0,0,0.3100668489933014,0.3100668489933014,0.0
3,8,0.25,0,0.3100668489933014,0.313408762216568,0.0033419132232666016
3,8,0.5,0,0.3100668489933014,0.32452863454818726,0.014461785554885864
3,8,1.0,0,0.3100668489933014,0.36761823296546936,0.05755138397216797
3,8,2.0,0,0.3100668489933014,0.5076974630355835,0.1976306140422821
3,9,0.0,0,0.3100668489933014,0.3100668489933014,0.0
3,9,0.25,0,0.3100668489933014,0.3106289207935333,0.0005620718002319336
3,9,0.5,0,0.3100668489933014,0.3158937394618988,0.005826890468597412
3,9,1.0,0,0.3100668489933014,0.3389800190925598,0.028913170099258423
3,9,2.0,0,0.3100668489933014,0.4151676893234253,0.1051008403301239
3,10,0.0,0,0.3100668489933014,0.3100668489933014,0.0
3,10,0.25,0,0.3100668489933014,0.3129473328590393,0.002880483865737915
3,10,0.5,0,0.3100668489933014,0.3207503855228424,0.010683536529541016
3,10,1.0,0,0.3100668489933014,0.3466302156448364,0.036563366651535034
3,10,2.0,0,0.3100668489933014,0.4331977069377899,0.12313085794448853
3,11,0.0,0,0.3100668489933014,0.3100668489933014,0.0
3,11,0.25,0,0.3100668489933014,0.31185004115104675,0.0017831921577453613
3,11,0.5,0,0.3100668489933014,0.31775033473968506,0.007683485746383667
3,11,1.0,0,0.3100668489933014,0.34200558066368103,0.03193873167037964
3,11,2.0,0,0.3100668489933014,0.42701730132102966,0.11695045232772827
3,12,0.0,0,0.3100668489933014,0.3100668489933014,0.0
