checkpoint_label,checkpoint,train_ar_order,test_ar_order,is_diagonal,patch_size,patch_stride,median_mase_to_noisy_next_x,median_smape_percent_to_noisy_next_x,mean_wql_to_noisy_next_x,zero_mase_to_noisy_next_x,last_value_mase_to_noisy_next_x,ols_mase_to_noisy_next_x,analytic_optimum_mase_to_noisy_next_x,median_mae_to_noisy_next_x,median_mse_to_noisy_next_x,median_mse_to_conditional_mean,zero_mse_to_conditional_mean,model_mse_over_zero_mse,mase_improvement_vs_zero_percent,wql_q0.1,wql_q0.2,wql_q0.3,wql_q0.4,wql_q0.5,wql_q0.6,wql_q0.7,wql_q0.8,wql_q0.9,mase_over_matched_specialist,failure_mode
ar5,outputs_patching\patch4_stride4\ar5\patching\sanity\ar5_patch4_stride4_rope_seed7_best_model.pt,5,3,0,4,4,0.608609676361084,100.8794903755188,0.505496084690094,0.8647536039352417,1.0335279703140259,0.5411142110824585,0.5166463851928711,0.9590353965759277,1.4681600332260132,0.46192559599876404,3.001481771469116,0.1538991841928356,29.62045216215594,0.29746949672698975,0.46132493019104004,0.563204824924469,0.6220465302467346,0.6427919268608093,0.6225952506065369,0.5683978199958801,0.46482157707214355,0.3068125545978546,1.0311620555547083,good_transfer
ar5,outputs_patching\patch4_stride4\ar5\patching\sanity\ar5_patch4_stride4_rope_seed7_best_model.pt,5,4,0,4,4,0.559752881526947,93.90455484390259,0.44362226128578186,0.8862643241882324,1.0273529291152954,0.4724936783313751,0.44289276003837585,1.0126513242721558,1.646346926689148,0.7184097170829773,5.026864528656006,0.14291407953956797,36.841316269878206,0.25783613324165344,0.4063282907009125,0.4963405430316925,0.5491400361061096,0.5674512386322021,0.5479526519775391,0.4976215660572052,0.4032112956047058,0.2667185962200165,1.0303646747471924,good_transfer
ar5,outputs_patching\patch4_stride4\ar5\patching\sanity\ar5_patch4_stride4_rope_seed7_best_model.pt,5,5,1,4,4,0.5325390100479126,87.17222809791565,0.4036232531070709,0.9181569218635559,1.082756757736206,0.43615418672561646,0.3960140347480774,1.1342681646347046,2.092205286026001,1.0407185554504395,8.175668716430664,0.12729460935212608,41.99912919383824,0.23838187754154205,0.3691551685333252,0.45155420899391174,0.5011796355247498,0.5167016983032227,0.49801936745643616,0.4533711075782776,0.3665720820426941,0.23767395317554474,1.0,in_distribution
ar5,outputs_patching\patch4_stride4\ar5\patching\sanity\ar5_patch4_stride4_rope_seed7_best_model.pt,5,6,0,4,4,0.5090612173080444,85.96206307411194,0.39377087354660034,0.9250363707542419,1.0471694469451904,0.39065852761268616,0.34268826246261597,1.279188871383667,2.8047726154327393,1.8393700122833252,11.452367782592773,0.16061045603854146,44.96851870884018,0.2269459366798401,0.3535606563091278,0.4335268437862396,0.4829833209514618,0.5031524300575256,0.49041813611984253,0.44888198375701904,0.36671721935272217,0.23775137960910797,1.0231578407642976,good_transfer
ar5,outputs_patching\patch4_stride4\ar5\patching\sanity\ar5_patch4_stride4_rope_seed7_best_model.pt,5,7,0,4,4,0.5182986259460449,85.64180135726929,0.3928704559803009,0.9190888404846191,1.0607483386993408,0.36884400248527527,0.30740296840667725,1.4593133926391602,3.697026014328003,2.718844175338745,16.68950080871582,0.16290745939620152,43.60734206360777,0.22887787222862244,0.3558404743671417,0.4377712309360504,0.4839531481266022,0.5020759105682373,0.48769068717956543,0.4431217312812805,0.3603770434856415,0.23612594604492188,1.0387144636221222,good_transfer
ar6,outputs_patching\patch4_stride4\ar6\patching\sanity\ar6_patch4_stride4_rope_seed7_best_model.pt,6,1,0,4,4,0.8007158637046814,128.2472014427185,0.7435934543609619,0.8518586754798889,1.026525855064392,0.7051758766174316,0.6919589042663574,0.9138668775558472,1.305325984954834,0.32652053236961365,0.6477575898170471,0.5040782809844594,6.0036732908069,0.4542129337787628,0.6945226192474365,0.8368180990219116,0.9159137606620789,0.9363461136817932,0.9072582721710205,0.8209643959999084,0.677143931388855,0.4491610527038574,1.1152062160343907,good_transfer
ar6,outputs_patching\patch4_stride4\ar6\patching\sanity\ar6_patch4_stride4_rope_seed7_best_model.pt,6,2,0,4,4,0.7000942826271057,113.61898183822632,0.6019366979598999,0.8697932362556458,1.0245176553726196,0.6192891597747803,0.6004424095153809,0.9289354085922241,1.36003839969635,0.3827548623085022,1.616495966911316,0.23678058599789928,19.5102636528968,0.36254748702049255,0.5562891364097595,0.6748777627944946,0.7404990792274475,0.7625482082366943,0.7395597100257874,0.6684980392456055,0.5487706661224365,0.3638402223587036,1.087706559345896,good_transfer
ar6,outputs_patching\patch4_stride4\ar6\patching\sanity\ar6_patch4_stride4_rope_seed7_best_model.pt,6,3,0,4,4,0.6109687685966492,101.32441520690918,0.5077620148658752,0.8647536039352417,1.0335279703140259,0.5411142110824585,0.5166463851928711,0.9638527035713196,1.4683318138122559,0.47429129481315613,3.001481771469116,0.15801904889830726,29.34764702727941,0.30247315764427185,0.46854209899902344,0.5721932649612427,0.6292953491210938,0.6460206508636475,0.6270548701286316,0.565309464931488,0.46003541350364685,0.29893359541893005,1.035159044911521,good_transfer
ar6,outputs_patching\patch4_stride4\ar6\patching\sanity\ar6_patch4_stride4_rope_seed7_best_model.pt,6,4,0,4,4,0.5498843193054199,93.06743741035461,0.43783918023109436,0.8862643241882324,1.0273529291152954,0.4724936783313751,0.44289276003837585,0.9955596327781677,1.5920498371124268,0.6819925308227539,5.026864528656006,0.13566956637383124,37.954817282182425,0.2581979036331177,0.401229590177536,0.4914366900920868,0.5437713265419006,0.5578737258911133,0.5386563539505005,0.48856326937675476,0.39970892667770386,0.2611148953437805,1.0121991266291221,good_transfer
ar6,outputs_patching\patch4_stride4\ar6\patching\sanity\ar6_patch4_stride4_rope_seed7_best_model.pt,6,5,0,4,4,0.5238257050514221,85.96406579017639,0.3973565101623535,0.9181569218635559,1.082756757736206,0.43615418672561646,0.3960140347480774,1.1112689971923828,2.0275771617889404,1.018836259841919,8.175668716430664,0.12461809488370791,42.94812873727199,0.23403750360012054,0.3643530309200287,0.4454943537712097,0.4925133287906647,0.5062247514724731,0.4902842938899994,0.4447198510169983,0.36373376846313477,0.2348478138446808,0.9836381845609647,good_transfer
